"CUSTOMERID","PHONE","FIRSTNAME","LASTNAME","ADDRESS","ZIPCODE","CITYID","BALANCEDUE"
7416,"7162618388","Rufus","Rippy","3086 Hot Springs Avenue","14617",3920,0
7417,"6091123968","Joe","Farmer","6610 Elm Street","08226",3613,0.01
7418,"2127670479","Katy","Turner","3465 Sanders Ferry Road","10001",3988,0
7419,"5161008980","Henry","Aldrich","1306 Deerwood Drive","11784",4066,0
7420,"6120366178","Lucille","Stone","8906 15th Street","55433",2940,0
7421,"7024428744","Chester","Howell","6404 Plum Springs Road","89114",5894,0
7422,"9137427398","Kenny","Goad","2178 Butler Road","66012",2022,-0.03
7423,"3197806408","Tony","Harrison","3735 Brown Street","52601",1531,0
7424,"6108610815","Bud","Douglas","7746 Executive Park Drive","19612",4754,0
7425,"2071386944","Jesus","Gaines","3657 Hot Springs Avenue","04412",2677,0
7426,"2191599655","Morris","Jackson","698 Humble Avenue","46563",1990,0
7427,"7130964782","Dawn","Underwood","2252 Clay Avenue","77013",5907,0
7428,"5088616162","Theresa","Sharp","2462 Indian Lake Road","01887",2505,0
7429,"7086896249","Golda","Embry","2669 Fairview Road","60093",1897,0
7430,"3125459292","Golda","Vance","4667 Audubon Drive","60601",5866,0
7431,"9191818872","Roberta","Lewis","3582 Dorcas Drive","28547",3234,0
7432,"2120935045","Lester","Pruitt","430 River Street","10001",3988,0.02
7433,"7088292001","Shatika","Clay","2505 Cemetery Road","60505",1621,0
7434,"5084891463","Wayne","Hill","6038 Crosby Drive","02722",2320,0
7435,"5034809086","Lena","Carver","9017 Meadow Lane","97068",4537,0
7436,"9041709880","Elvis","Lewis","7735 Long Hollow Pike","32203",1129,0.01
7437,"8154817895","Dwight","Neal","254 Pleasant Valley Drive","61068",1841,0
7438,"6195388619","Marshall","Marlow","2275 Circle Drive","92109",5858,0
7439,"2139438790","Preston","Hudson","3518 Lois Lane","90052",5857,0
7440,"2138781120","Alvie","McFarland","8610 Glenview Drive","90052",5857,0
7441,"4154836925","Floyd","May","8591 Cairo Road","94063",605,0.01
7442,"2136070088","Kent","Goad","5966 Montgomery Drive","90052",5857,0.01
7443,"2123855714","Conrad","Howell","1421 Lois Lane","10001",3988,0
7444,"6177076445","Jack","Matthews","7355 Rocky Mound Road","01803",2288,0
7445,"2131134807","Russell","Goad","7273 Southern Hills Court","90052",5857,0
7446,"9101760345","Perry","Harper","5778 Hot Springs Avenue","27102",3318,0.01
7447,"3052899942","Donna","Stewart","8828 Fairways Drive","33310",1082,0.01
7448,"2136852188","Leslie","Bell","7166 Gerogetown Drive","90052",5857,0.01
7449,"5031499273","Elaine","Richardson","3856 Church Street","",4510,0
7450,"6022242957","Jerry","Edmunds","8475 Cottontail Circle","85026",197,0
7451,"7142402456","Terry","Matthews","3118 Sandy Valley Road","92690",516,0
7452,"7084960926","Stephen","McFarland","1674 Whisper Woods Road","60455",1811,0
7453,"2128607312","Rosie","Lightfoot","8038 Dusty Lane","10001",3988,0.01
7454,"2134797239","Amy","Lawrence","3768 River Street","90052",5857,0.01
7455,"7145471832","Tony","Hays","5586 15th Street","92634",396,0.01
7456,"8187171637","Toni","Tuck","7527 Market Street","91734",363,0
7457,"3032184565","Inez","Farris","8415 Gerogetown Drive","80202",784,0
7458,"8130982838","Marvin","Hopkins","747 Blue Lake Way","33602",1322,0
7459,"2101150481","Wilmer","Russell","4568 Windy Hill Road","78265",5286,-0.03
7460,"6125499990","Leonard","Ross","4950 Webster Road","56284",6425,0
7461,"7163000589","Jing","DeVore","1568 Green Acres Road","14240",3825,0
7462,"7175780123","Helen","Ward","1387 High Street","17604",4672,0
7463,"4086731474","Tracy","James","2370 Virginia Street","95113",642,0.01
7464,"9082098993","Larry","Jernigan","8336 Stones Throw Road","08876",3674,0
7465,"5161449283","Brian","Rippy","886 Cemetery Road","11717",3820,0
7466,"4079408642","Christine","Fostor","6611 Audubon Drive","33403",1241,0.01
7467,"3043803048","Ashley","Wells","2222 Cemetery Road","25143",5829,0
7468,"7043739975","Elmer","Rice","7506 Summers Road","28202",5898,0
7469,"5164590434","Warren","Grissom","2129 MacBeth Lane","11561",3947,0
7470,"3342272447","Alice","London","4763 Sunnyhill Trace","36104",66,0.01
7471,"3037716299","Bruce","Simpson","8797 Mud River Valley Road","80202",784,0
7472,"9088416255","Andy","Owens","1323 Camino Circle","08817",6110,0
7473,"8174791429","Avery","Sexton","2162 Webster Road","76307",5337,0
7474,"2121838992","Helen","Mayhew","7618 Plainview Road","10001",3988,0
7475,"6028200179","Jahala","Poe","7364 Johnson Drive","85026",197,0
7476,"4100193125","Bernard","Mitchell","5816 Windsor Park Lane","21203",2522,0
7477,"6196411474","Eric","Cunningham","2436 Austin Drive","92109",5858,0
7478,"2122014363","Harry","Willis","3223 Robin Road","10001",3988,0.01
7479,"3056356746","Carly","Murphy","1067 Locust Street","33101",1186,0.01
7480,"8173708433","Jahala","McKinney","427 Orchard Valley Drive","76307",5337,0
7481,"7021336353","Doug","Hill","8247 Trident Place","89015",3781,0.01
7482,"2171346692","Carlos","Collins","6641 River Street","62656",1763,0
7483,"6191409533","Hugh","Sparks","4009 Breckinridge Street","92235",296,0.01
7484,"2095852253","Albert","Edmunds","6006 Boiling Springs Road","93277",728,0
7485,"9166384936","Bud","Rhodes","4609 Locust Street","95825",236,0.01
7486,"2039449646","Lloyd","Madison","6739 Homewood Blvd.","06716",970,0.01
7487,"6178593133","Roy","Elliott","7588 Whisper Woods Road","02090",2499,0
7488,"6195773885","Audrey","Foster","2139 Orange Cemetery Road","92109",5858,0
7489,"5135252082","Brenda","Mann","819 Rocky Mound Road","45224",4208,0
7490,"7088983920","Martha","Douglas","3836 Park Street","60714",1800,0
7491,"2061078083","Phillip","Grayson","7856 Brown Street","98101",5664,0
7492,"6176964900","Joseph","Love","578 Stones Throw Road","02169",2432,0
7493,"4153391340","Gordon","Hale","6264 Poplar Ridge Road","94041",528,0
7494,"5206483282","Shannon","Richmond","4652 Montgomery Drive","85726",214,0
7495,"6010923915","Shannon","Kajka","4610 Poplar Ridge Road","38652",3185,0
7496,"5155918282","Archie","Rippy","121 Tick Ridge Road","50318",1548,0
7497,"6194709522","Daphne","Hart","4906 Elm Street","91910",306,0
7498,"6021452610","Wendell","Howe","6989 High Street","85323",161,0
7499,"2139528857","Bart","Baker","3205 Volunteer Drive","90052",5857,0
7500,"5172342223","Inez","Cook","2118 Shakertown Road","48854",2842,0
7501,"4149365701","Natasha","Wilson","2746 Airport Road","53115",5718,0
7502,"2095458135","Winston","Killen","7281 Liberty Street","95350",517,0
7503,"9088753515","Marsha","Allbright","452 Horseshoe Road","08857",3617,0.01
7504,"6159170159","Cheryl","Lehman","7475 Shoreside Drive","37122",5023,0
7505,"8052176649","Tracy","Hays","211 Bayshore Drive","93102",655,0.01
7506,"7145206646","Lorene","Farris","1833 High Point Street","92803",229,0
7507,"6198817437","Nathan","Lancaster","6273 Deerwood Drive","92054",546,0.01
7508,"9014547523","Andy","Nash","768 Railroad Avenue","38101",5018,0.01
7509,"2034812534","Marion","Holland","5288 Southern Drive","06095",967,0
7510,"3015790623","Arianne","Hopkins","5330 Peach Tree Lane","20886",2617,0
7511,"2190228908","Agnes","Forbes","7529 Riverside Avenue","46802",1936,0
7512,"3149745270","Frieda","Abbott","122 Audubon Drive","63166",3127,0
7513,"3136880197","Cathy","Reeves","8534 Audubon Drive","48106",5890,0
7514,"6158238162","Byron","Day","3362 Windsor Park Lane","37865",5037,0
7515,"9169726955","Guy","Sims","279 Rocky Mound Road","95991",760,0
7516,"6122787508","Toni","Miller","3324 Hazelwood Drive","55420",2927,0.01
7517,"3139066117","Amy","Rice","3879 Green Ridge Road","48301",2757,0
7518,"9188372173","Penny","Hagan","6128 Mason Court","74103",4455,0
7519,"2139056766","Anthony","Eaton","7947 Greenfield Lane","90222",750,0
7520,"3051270923","James","Simmons","2136 Club Circle","33101",1186,0.01
7521,"7080342940","Rosie","Murray","682 Volunteer Drive","60154",1889,0
7522,"8181539970","Dallas","Buchanon","8702 Cairo Road","91802",222,0.01
7523,"8047968047","Shirley","York","8723 Pebble Creek Drive","23660",5909,0
7524,"7088518137","Alvin","McCartney","8320 Garden Street","60018",1686,0
7525,"9195151076","Michael","Gregory","234 Pebble Creek Drive","28547",3234,0.01
7526,"9167302485","Melanie","Buchanon","6240 West Street","95670",595,0.02
7527,"3148309135","Amy","Warden","2659 Bayshore Drive","63080",3135,0.01
7528,"8172833536","Andrew","Grimes","6439 Pine Branch Trace","76004",5062,0
7529,"3138421989","Gladys","Page","7430 Brookview Drive","48231",2775,0
7530,"2155492931","Ray","Chung","6533 Cumberland Hills Drive","19104",4739,0
7531,"9086981647","Theresa","Hoffman","2449 Horse Park Lane","07080",3677,0
7532,"4159857292","Brian","Madison","6105 Saddlebrook Way","94303",568,0
7533,"2120684722","Toni","Cox","2050 Windsor Park Lane","10001",3988,0.02
7534,"5165537858","Horace","Harvey","4265 Industrial Drive","11733",4068,0
7535,"2134622950","Donald","Samuels","8985 Jackson Avenue","90052",5857,0.01
7536,"6141753925","Wilma","Humphrey","7551 Harbor Drive","43230",4215,0
7537,"6190835864","Winston","Renfrow","5098 Lois Lane","92109",5858,0
7538,"6198690343","Stan","Driver","3370 Tick Ridge Road","92109",5858,0
7539,"9010918210","Jahala","Jenkins","6940 Owens Street","38101",5018,0.01
7540,"5043447779","Simon","Warden","3399 Shoreside Drive","70068",2194,0
7541,"5159610830","Llewellyn","Akers","4582 Union Road","52577",1574,0
7542,"2030161223","Glen","Justice","651 Green Ridge Road","06109",961,0
7543,"7175016446","Patricia","Hardin","4904 High Street","18703",4815,0
7544,"5160714167","Harriet","Humphrey","5649 Elementary Drive","11566",3999,0
7545,"3770160","Margaret","Lack","401 Pepper Street","49455",2884,0
7546,"3131171304","Janet","Shelton","3282 West Street","48231",2775,0
7547,"5207450037","Frank","Givens","3333 Breeder Road","85726",214,0
7548,"6101925028","Damon","Yates","2088 Front Street","19078",4757,0
7549,"5180690788","Kimberly","Shigeta","5436 Tulip Drive","12201",3797,0
7550,"2131411283","James","Kinser","3395 Volunteer Drive","90052",5857,0
7551,"5052490542","Regina","Weaver","1508 Butler Road","88310",3733,0
7552,"7135229965","Ricardo","Davis","864 Church Street","77013",5907,0
7553,"4057273573","Joe","Hays","3460 Pace Street","73099",4461,0.01
7554,"7038430000","Angie","Buchanon","2561 Bayshore Drive","22020",5420,0.01
7555,"8109658774","George","Cherry","7636 Jackson Avenue","48446",2833,0
7556,"2120917609","Pearl","Piper","7935 Girkin Road","10001",3988,0.01
7557,"3132561682","Inez","Newman","2728 Pebble Creek Drive","48146",2834,0
7558,"5087882093","Jerome","Cunningham","2932 Elementary Drive","02767",2434,0
7559,"9082300456","Bernice","Greer","6131 24th Street","07065",3644,0
7560,"3123291790","Barbara","Bell","1339 Prince Street","60601",5866,0
7561,"7140344669","Orville","Spencer","8007 Cairo Road","92331",459,0
7562,"7139408944","Cal","Graham","6583 Oak Street","77013",5907,0
7563,"3055885768","Kimberly","Ward","6701 Green Acres Road","33010",1112,0
7564,"4175517111","Leon","Baker","2724 Sequoia Lane","65708",3103,0
7565,"6195049944","Thelma","Stone","912 College Street","92109",5858,0
7566,"5103927472","Rodney","Williams","5269 Peach Tree Lane","94566",587,0
7567,"8139065741","Taylor","Madden","9042 Pepper Street","33505",1001,0.01
7568,"6171026510","Julian","Matthews","7728 Cottontail Circle","02146",2287,0
7569,"9182455847","Gilbert","Vance","1123 Bayview Drive","74017",4411,0.01
7570,"8185420545","Clara","Hathaway","7309 Small Street","91724",299,0.01
7571,"2138108378","Harry","North","2610 Stillhouse Road","90052",5857,0.01
7572,"5082207526","Eric","Tabor","6167 Williamsburg Drive","01778",2484,0
7573,"6154103475","Cassy","Marlow","1624 Harbor Drive","37901",5903,0
7574,"6192102992","Bart","Hooper","6309 12th Avenue","92109",5858,0
7575,"6094887311","Terry","Hanes","893 Center Point Road","08225",3609,0
7576,"6165197561","Russell","Richardson","5625 Smith Road","49501",2797,0
7577,"9120898204","Sean","Hooper","2327 Horseshoe Road","31061",1437,0
7578,"2011181855","Anita","Huffman","4224 Sequoia Lane","07660",3651,0
7579,"9082461724","Dwight","Anderson","7154 Elm Hill Circle","07207",3487,0.01
7580,"4156707188","Francis","Shannon","3003 Sanders Ferry Road","94142",639,0
7581,"6012241006","Sally","Poole","4485 Bayshore Drive","39302",3182,0.01
7582,"6096598800","Donald","Farris","533 Mountain View Drive","08650",3692,0.01
7583,"2010113783","Ben","Zeller","6610 Meadow Lane","07024",3502,0
7584,"8186955167","Cheryl","Riggs","302 Cairo Road","91790",738,0
7585,"7149601610","Wilma","Herndon","260 Sandy Valley Road","92686",758,0
7586,"3016275943","Whitney","Brown","3260 Pleasant Valley Drive","",2615,0
7587,"8033348214","Amos","Kennedy","2482 Indian Lake Road","29611",4877,0
7588,"3349630454","Lisa","Robertson","2418 Airport Road","36601",64,0
7589,"5058325964","Darlene","Galloway","840 Union Road","87105",3767,0
7590,"2060068767","Regina","Edmunds","7955 White Oak Court","98101",5664,0
7591,"9039685676","Lillie","Queen","4181 Green Street","75110",5115,0
7592,"4153835255","Anita","Pedigo","666 Dixie Way","94303",568,0
7593,"2133240844","Herman","Lawrence","6651 Homewood Blvd.","90052",5857,0
7594,"3104873712","Darrell","Lancaster","822 Southern Hills Court","90022",353,0
7595,"8173830045","Lee","Ward","500 Flat Rock Road","76135",5133,0
7596,"5032592060","Emmitt","Osborne","3980 Ridge Top Road","97208",4515,0
7597,"3149265413","Trina","Shaw","1830 Blue Lake Way","63125",3091,0.01
7598,"3012012192","Melinda","Shigeta","5941 Lake Terrace Drive","20814",2527,0
7599,"3197206510","Phillip","Rippy","8083 12th Avenue","52001",1549,0
7600,"8130025850","Inga","Payne","6392 Springhill Avenue","33918",1210,0
7601,"6190707213","Alan","Bailey","9037 Deerwood Drive","92109",5858,0
7602,"7087126651","Bill","Oliver","2681 Liberty Street","60120",1697,0
7603,"8176239146","Luther","Wells","1651 Pleasant Valley Drive","76148",5327,0
7604,"8040820531","Candy","Oberhausen","2698 River Street","24541",5433,0
7605,"2037969568","Darrell","Oliver","2698 Smallhouse Road","06514",877,0
7606,"4050352095","Candy","Olson","7449 Cave Springs Road","73069",4438,0
7607,"5050656905","Reva","Robertson","2474 Reservoir Drive","88061",3765,0
7608,"6171804213","Fred","Fowler","2989 Pepper Street","01867",2435,0
7609,"7138499174","Chad","Wolfe","1670 Wildwood Street","77005",5333,0
7610,"9104836003","Louis","Carver","2619 Meadow Lane","27030",3282,0
7611,"8061037924","Cassy","Cartwright","3395 Lovers Lane","79408",5223,0
7612,"3051023246","Lloyd","Abrams","4808 Montgomery Drive","33109",1187,0
7613,"5031402303","Travis","Sims","4861 Sunset Place","",4536,0
7614,"4046221576","Allison","Hampton","5479 River Street","30030",1393,0
7615,"4198386664","Russell","Carver","362 Sanders Ferry Road","44878",4339,0
7616,"8049263196","Pierre","Farris","7117 Creekwood Avenue","23458",5519,0.01
7617,"3120572769","Malcolm","McDougal","3560 Pepper Street","60601",5866,0
7618,"9046781691","Marvin","Peck","7378 Cave Springs Road","32203",1129,0
7619,"2160916913","Henry","Maynard","5067 Trail East Drive","44437",6301,0
7620,"6195904555","Lindsey","Greer","7247 West Street","92109",5858,0.01
7621,"7146859137","Thelma","Hall","7403 Mountain View Drive","91709",304,0
7622,"6197232042","Clyde","Embry","3325 Green Ridge Road","92109",5858,0
7623,"2130949398","Bernard","Killen","8049 N. Main Street","90052",5857,0.01
7624,"2050108599","Rita","Olson","3574 Woodvale Drive","35801",54,0
7625,"5098938313","Ben","Owens","5488 Homewood Blvd.","99210",5674,0
7626,"7131864265","Golda","Hester","2576 Windy Hill Road","77013",5907,0
7627,"3105466912","Susan","Murray","6839 Bayview Drive","90210",263,0
7628,"2135843048","Vern","Ball","1935 Greenfield Lane","90052",5857,0.01
7629,"4025586319","Sidney","Cherry","6948 Creekwood Avenue","68501",3348,0
7630,"9107369537","Darlene","Kirby","1999 Brookview Drive","27102",3318,0
7631,"3123996632","Angie","Ford","1998 Harbor Drive","60601",5866,0
7632,"2128019973","Joan","Turner","7191 Montgomery Drive","10001",3988,0
7633,"3057730046","Leisha","Adams","6535 19th Avenue","33269",1207,0
7634,"7132068061","Lynn","McFarland","7639 Meadow Lane","77471",5280,0.01
7635,"4051424150","Joe","McKinney","3850 Plum Springs Road","73801",4460,0
7636,"6093843554","Peggy","Logan","3148 Montgomery Drive","08360",3701,-0.03
7637,"5104332550","Regina","Mallory","4889 High Point Street","94544",418,0.01
7638,"7139775692","Cathy","Fugate","5499 Whisper Woods Road","77013",5907,0
7639,"3098236282","Debbie","Foster","7803 Pepper Street","61601",1825,0
7640,"5099830728","Joyce","Payne","1083 Gerogetown Drive","98801",5690,0.01
7641,"6053437131","Alan","Herndon","4223 Williamsburg Drive","57701",4953,0
7642,"5165062967","Owen","Murray","1847 River Street","11757",3997,-0.03
7643,"7164946233","Dustin","Goff","6030 Blackjack Road","14240",3825,0
7644,"8165013201","Jeff","Lawson","8979 Stones Throw Road","64501",3126,0.01
7645,"8048640113","Lee","Glass","6046 Washington Street","23320",5423,-0.03
7646,"5089198436","Jay","Hale","5069 Elementary Drive","01420",2322,0
7647,"2129583690","Toni","Adkins","7750 Tulip Drive","10001",3988,0
7648,"8179933042","Jody","Combs","5290 College Street","76004",5062,0
7649,"80610003765","Betty","Pardue","7116 Plainview Road","79065",5252,0
7650,"8159474575","Chad","Lawrence","7538 Plank Road","60451",1799,0.01
